Country,Region/State,City,"Zip/Postal Code From","Zip/Postal Code To",Weight>,Weight<=,"Shipping Price","Shipping Method",Discount
FRA,*,*,72%,,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,72%,,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,72%,,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,72%,,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,72%,,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,72%,,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,72%,,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,72%,,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,72%,,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,72%,,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,72%,,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,72%,,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,72%,,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,72%,,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,72%,,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,72%,,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,72%,,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,72%,,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,72%,,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,72%,,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,72%,,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,72%,,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,72%,,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,72%,,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,72%,,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,72%,,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,72%,,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,72%,,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,72%,,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,72%,,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,72%,,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,72%,,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,72%,,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,72%,,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,72%,,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,72%,,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,72%,,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,72%,,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,72%,,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,72%,,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,72%,,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,72%,,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,72%,,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,72%,,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,72%,,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,72%,,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,72%,,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,72%,,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,72%,,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,75%,0.8,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,8%,,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,8%,,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,8%,,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,8%,,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,8%,,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,8%,,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,8%,,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,8%,,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,8%,,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,8%,,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,8%,,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,8%,,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,8%,,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,8%,,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,8%,,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,8%,,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,8%,,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,8%,,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,8%,,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,8%,,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,8%,,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,8%,,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,8%,,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,8%,,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,8%,,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,8%,,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,8%,,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,8%,,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,8%,,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,8%,,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,8%,,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,8%,,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,8%,,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,8%,,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,8%,,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,8%,,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,8%,,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,8%,,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,8%,,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,8%,,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,8%,,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,8%,,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,8%,,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,8%,,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,8%,,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,8%,,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,8%,,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,8%,,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,8%,,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,8%,,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,8%,,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,8%,,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,8%,,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,8%,,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,8%,,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,8%,,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,8%,,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,8%,,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,8%,,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,8%,,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,8%,,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,8%,,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,8%,,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,8%,,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,8%,,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,8%,,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,8%,,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,8%,,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,8%,,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,8%,,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,8%,,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,8%,,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,8%,,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,8%,,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,8%,,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,8%,,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,8%,,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,8%,,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,8%,,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,8%,,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,85%,0.86,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,88%,0.95,69,70,101.064,"""""""DHL Express""""""",""
GBR,*,*,*,,0,0.5,17.016,"""""""DHL Express""""""",""
GBR,*,*,*,,0,15,11.546,"""""""DHL Parcel Economy""""""",""
GBR,*,*,*,,0.5,1,18.024,"""""""DHL Express""""""",""
